288.35	-33.016667
288.35	-33
288.36667	-33
288.36667	-33.016667
288.38333	-33.033333
288.38333	-33.016667
288.4	-33.033333
288.4	-33.016667
288.4	-33
288.35	-33.6
288.35	-33.583333
288.35	-33.566667
288.36667	-33.6
288.36667	-33.566667
288.36667	-33.583333
288.38333	-33.583333
288.38333	-33.566667
287.51667	-35.35
287.51667	-35.333333
287.53333	-35.35
287.53333	-35.333333
287.55	-35.35
287.55	-35.333333
286.93333	-36.65
286.95	-36.65
286.95	-36.633333
286.96667	-36.65
286.96667	-36.633333
286.9	-36.716667
286.9	-36.7
286.91667	-36.683333
286.91667	-36.716667
286.91667	-36.7
286.81667	-37.05
286.81667	-37.033333
286.81667	-37.016667
286.83333	-37.05
286.83333	-37.033333
286.83333	-37.066667
286.85	-37.066667
286.85	-37.05
286.85	-37.033333
286.31667	-37.616667
286.31667	-37.6
286.31667	-37.583333
286.31667	-37.566667
286.33333	-37.616667
286.33333	-37.6
286.33333	-37.583333
286.33333	-37.566667
286.35	-37.583333
286.75	-39.416667
286.75	-39.4
286.75	-39.383333
286.75	-39.366667
286.76667	-39.366667
286.76667	-39.416667
286.76667	-39.4
286.76667	-39.383333
286.78333	-39.383333
286.78333	-39.366667
286.56667	-39.866667
286.56667	-39.85
286.56667	-39.833333
286.58333	-39.883333
286.58333	-39.866667
286.58333	-39.85
286.58333	-39.833333
286.6	-39.883333
286.6	-39.866667
286.23333	-40.583333
286.23333	-40.566667
286.23333	-40.6
286.23333	-40.55
286.25	-40.583333
286.25	-40.566667
286.25	-40.55
286.26667	-40.55
287.01667	-41.516667
287.01667	-41.5
287.03333	-41.5
287.03333	-41.516667
287.05	-41.516667
287.05	-41.5
287.05	-41.483333
287.06667	-41.516667
287.06667	-41.5
287.06667	-41.483333
286.15	-41.866667
286.15	-41.85
286.16667	-41.866667
286.16667	-41.85
286.18333	-41.866667
286.18333	-41.85
286.23333	-42.5
286.25	-42.5
286.25	-42.483333
286.25	-42.466667
286.23333	-43.9
286.25	-43.916667
286.25	-43.9
286.26667	-43.9
286.26667	-43.883333
287.16667	-45.466667
287.16667	-45.45
287.16667	-45.483333
287.18333	-45.466667
287.18333	-45.45
287.18333	-45.433333
285.58333	-49.15
285.58333	-49.133333
285.6	-49.15
285.6	-49.133333
285.91667	-52.966667
285.91667	-52.95
285.93333	-52.966667
285.93333	-52.95
285.95	-52.983333
285.95	-52.966667
285.95	-52.95
289.13333	-53.15
289.13333	-53.133333
289.13333	-53.116667
289.13333	-53.1
289.15	-53.133333
289.15	-53.116667
289.16667	-53.1
292.33333	-54.933333
292.33333	-54.916667
292.33333	-54.9
292.35	-54.916667
292.38333	-54.916667
292.4	-54.916667
250.55	-27.166667
250.55	-27.15
250.56667	-27.166667
250.56667	-27.15
279.86667	-26.3
279.86667	-26.283333
279.88333	-26.316667
279.88333	-26.3
279.88333	-26.283333
279.88333	-26.266667
281.16667	-33.6
281.16667	-33.616667
281.18333	-33.633333
281.18333	-33.616667
281.18333	-33.6
281.2	-33.633333
281.2	-33.616667
300.31667	-62.483333
300.31667	-62.466667
300.33333	-62.466667
300.35	-62.466667
282.8333333	-12.05
282.8166667	-12.05
282.8166667	-12.06666667
286.3	-16.23333333
286.2833333	-16.23333333
286.3	-16.25
286.2833333	-16.25
287.8833333	-17
287.8833333	-17.01666667
287.9	-17.01666667
287.8666667	-17
287.8666667	-17.01666667
287.95	-34.63333333
287.95	-34.61666667
287.9333333	-34.61666667
287.9333333	-34.63333333
287.9333333	-34.65
287.9166667	-34.61666667
287.9166667	-34.63333333
287.9166667	-34.65
286.579	-20.441667
287.963	-23.163
286.017	-26.743
286.201	-32.123
284.757	-35.758
286.571	-20.473
286.217	-32.118
284.716233	-35.74695
289.6767695	-18.4758
289.784018	-19.59689
289.8521694	-20.20457778
289.801971	-20.803213
289.788347	-22.093757
289.54917	-23.0975
289.595559	-23.653133
289.531272	-25.008982
289.508317	-25.408105
289.3663444	-26.35176944
289.1752806	-27.0646055
288.776168	-28.46082
288.6647	-29.950066
288.470694	-32.135611
288.4747222	-32.77555556
288.3740612	-33.02730833
288.381812	-33.581625
287.5419	-35.3559194
286.942743	-36.636139
286.8937612	-36.69538055
286.848269	-37.028605
286.33602	-37.594225
286.785072	-39.39766
286.57252	-39.886595
286.262979	-40.581105
287.03876	-41.484739
286.166943	-41.867399
286.241539	-42.480887
286.251801	-43.898463
287.179955	-45.467076
285.574626	-49.137227
285.934	-52.96
289.138015	-53.123727
292.38943	-54.933197
250.560574	-27.15485
279.891452	-26.292215
281.170119	-33.636017
300.337101	-62.479267
287.953765	-34.639379
287.94214	-34.6873055
286.591894	-38.749925
289.790833	-52.648056
287.042858	-36.53797
288.53135	-29.245858
286.478889	-45.164573
287.48433	-51.729134
296.679686	-57.898731
