1417
0.00 287.789 -32.44414 15.90 10 10 1.90 12.80 87.00 2.27
0.00 287.895 -32.44414 18.30 10 10 1.80 14.40 95.00 1.18
0.00 288 -32.44414 21.00 10 10 1.70 16.10 94.00 1.44
0.00 288.105 -32.44414 24.00 10 10 1.50 17.70 87.00 1.20
0.00 288.211 -32.44414 27.40 10 10 1.20 19.40 88.00 0.00
0.00 288.316 -32.44414 31.00 10 10 0.90 21.00 90.00 0.00
0.00 288.421 -32.44414 34.90 10 10 0.50 22.50 93.00 0.00
0.00 288.526 -32.44414 39.10 10 10 353.20 23.70 94.00 0.00
0.00 288.632 -32.44414 43.60 10 10 13.50 24.70 98.00 0.00
0.00 288.737 -32.44414 48.20 10 10 359.30 25.30 87.00 0.00
0.00 288.842 -32.44414 52.90 10 10 359.00 25.50 86.00 0.00
0.00 288.947 -32.44414 57.60 10 10 358.60 25.40 93.00 0.00
0.00 289.053 -32.44414 62.30 10 10 358.20 24.80 85.00 0.00
0.00 287.263 -32.53406 8.00 10 10 1.90 5.90 95.00 0.83
0.00 287.368 -32.53406 9.10 10 10 1.90 7.10 91.00 1.04
0.00 287.474 -32.53406 10.50 10 10 1.90 8.40 86.00 0.85
0.00 287.579 -32.53406 12.10 10 10 1.90 9.80 88.00 2.42
0.00 287.684 -32.53406 13.90 10 10 1.90 11.30 90.00 2.86
0.00 287.789 -32.53406 16.00 10 10 1.90 12.80 92.00 2.22
0.00 287.895 -32.53406 18.40 10 10 1.80 14.40 87.00 1.06
0.00 288 -32.53406 21.10 10 10 1.70 16.10 88.00 0.86
0.00 288.105 -32.53406 24.10 10 10 1.50 17.70 88.00 0.69
0.00 288.211 -32.53406 27.40 10 10 1.20 19.40 92.00 0.00
0.00 288.316 -32.53406 31.00 10 10 0.90 21.00 90.00 0.00
0.00 288.421 -32.53406 35.00 10 10 0.60 22.40 95.00 0.00
0.00 288.526 -32.53406 39.10 10 10 353.70 23.60 93.00 0.00
0.00 288.632 -32.53406 43.60 10 10 299.00 24.60 86.00 0.00
0.00 288.737 -32.53406 48.20 10 10 358.90 25.20 94.00 0.00
0.00 288.842 -32.53406 52.80 10 10 359.30 25.40 89.00 0.00
0.00 288.947 -32.53406 57.50 10 10 359.00 25.20 90.00 0.00
0.00 289.053 -32.53406 62.10 10 10 358.70 24.70 90.00 0.00
0.00 287.158 -32.62398 7.20 10 10 2.60 4.90 89.00 0.52
0.00 287.263 -32.62398 8.10 10 10 2.30 5.90 90.00 0.83
0.00 287.368 -32.62398 9.20 10 10 2.20 7.10 89.00 0.88
0.00 287.474 -32.62398 10.50 10 10 2.20 8.50 95.00 1.17
0.00 287.579 -32.62398 12.10 10 10 2.10 9.90 95.00 3.60
0.00 287.684 -32.62398 14.00 10 10 2.10 11.40 85.00 2.75
0.00 287.789 -32.62398 16.10 10 10 2.00 12.90 95.00 2.03
0.00 287.895 -32.62398 18.50 10 10 1.90 14.50 92.00 0.80
0.00 288 -32.62398 21.20 10 10 1.70 16.10 95.00 0.79
0.00 288.105 -32.62398 24.20 10 10 1.60 17.70 86.00 0.59
0.00 288.211 -32.62398 27.50 10 10 1.30 19.40 94.00 0.00
0.00 288.316 -32.62398 31.10 10 10 1.00 20.90 89.00 0.00
0.00 288.421 -32.62398 35.00 10 10 0.80 22.30 92.00 0.00
0.00 288.526 -32.62398 39.20 10 10 0.50 23.50 91.00 0.00
0.00 288.632 -32.62398 43.60 10 10 328.80 24.50 85.00 0.00
0.00 288.737 -32.62398 48.20 10 10 345.60 25.10 91.00 0.00
0.00 288.842 -32.62398 52.80 10 10 2.10 25.30 97.00 0.00
0.00 288.947 -32.62398 57.40 10 10 359.40 25.20 89.00 0.00
0.00 289.053 -32.62398 62.10 10 10 359.20 24.70 89.00 0.00
0.00 287.158 -32.71390 7.20 10 10 3.10 4.90 87.00 0.66
0.00 287.263 -32.71390 8.10 10 10 2.90 6.00 98.00 0.98
0.00 287.368 -32.71390 9.20 10 10 2.80 7.20 100.00 1.27
0.00 287.474 -32.71390 10.60 10 10 2.60 8.50 99.00 2.17
0.00 287.579 -32.71390 12.20 10 10 2.50 10.00 87.00 4.50
0.00 287.684 -32.71390 14.10 10 10 2.40 11.40 86.00 2.16
0.00 287.789 -32.71390 16.20 10 10 2.30 12.90 91.00 1.68
0.00 287.895 -32.71390 18.60 10 10 2.10 14.50 91.00 0.66
0.00 288 -32.71390 21.30 10 10 1.90 16.10 87.00 0.77
0.00 288.105 -32.71390 24.30 10 10 1.70 17.70 98.00 0.83
0.00 288.211 -32.71390 27.60 10 10 1.50 19.30 86.00 0.00
0.00 288.316 -32.71390 31.20 10 10 1.20 20.90 86.00 0.00
0.00 288.421 -32.71390 35.10 10 10 1.00 22.30 87.00 0.00
0.00 288.526 -32.71390 39.20 10 10 0.70 23.50 95.00 0.00
0.00 288.632 -32.71390 43.60 10 10 0.50 24.40 100.00 0.00
0.00 288.737 -32.71390 48.20 10 10 339.80 25.00 85.00 0.00
0.00 288.842 -32.71390 52.80 10 10 241.50 25.30 96.00 0.00
0.00 288.947 -32.71390 57.40 10 10 275.90 25.10 94.00 0.00
0.00 289.053 -32.71390 62.00 10 10 12.30 24.60 93.00 0.00
0.00 287.158 -32.80381 7.20 10 10 4.00 4.90 96.00 0.90
0.00 287.263 -32.80381 8.20 10 10 3.70 6.00 95.00 1.70
0.00 287.368 -32.80381 9.30 10 10 3.50 7.30 100.00 0.99
0.00 287.474 -32.80381 10.70 10 10 3.20 8.60 85.00 1.49
0.00 287.579 -32.80381 12.30 10 10 3.00 10.00 91.00 3.99
0.00 287.684 -32.80381 14.10 10 10 2.80 11.50 94.00 1.58
0.00 287.789 -32.80381 16.30 10 10 2.60 13.00 97.00 2.12
0.00 287.895 -32.80381 18.70 10 10 2.40 14.60 92.00 0.60
0.00 288 -32.80381 21.40 10 10 2.20 16.10 85.00 0.68
0.00 288.105 -32.80381 24.40 10 10 2.00 17.70 91.00 1.02
0.00 288.211 -32.80381 27.70 10 10 1.70 19.30 89.00 0.00
0.00 288.316 -32.80381 31.30 10 10 1.50 20.80 91.00 0.00
0.00 288.421 -32.80381 35.10 10 10 1.30 22.20 87.00 0.00
0.00 288.526 -32.80381 39.30 10 10 1.10 23.40 95.00 0.00
0.00 288.632 -32.80381 43.70 10 10 0.90 24.40 86.00 0.00
0.00 288.737 -32.80381 48.20 10 10 0.70 25.00 98.00 0.00
0.00 288.842 -32.80381 52.80 10 10 0.60 25.20 87.00 0.00
0.00 288.947 -32.80381 57.40 10 10 0.40 25.10 94.00 0.00
0.00 289.053 -32.80381 62.00 10 10 348.30 24.60 95.00 0.00
0.00 287.158 -32.89373 7.30 10 10 5.00 5.00 86.00 0.62
0.00 287.263 -32.89373 8.20 10 10 4.60 6.10 96.00 1.02
0.00 287.368 -32.89373 9.40 10 10 4.30 7.30 97.00 0.90
0.00 287.474 -32.89373 10.80 10 10 4.00 8.70 98.00 1.03
0.00 287.579 -32.89373 12.40 10 10 3.70 10.10 89.00 2.28
0.00 287.684 -32.89373 14.30 10 10 3.40 11.50 91.00 2.28
0.00 287.789 -32.89373 16.40 10 10 3.20 13.00 94.00 1.99
0.00 287.895 -32.89373 18.80 10 10 2.90 14.60 85.00 0.71
0.00 288 -32.89373 21.50 10 10 2.60 16.20 94.00 1.26
0.00 288.105 -32.89373 24.50 10 10 2.40 17.70 100.00 1.49
0.00 288.211 -32.89373 27.80 10 10 2.10 19.30 96.00 0.00
0.00 288.316 -32.89373 31.40 10 10 1.90 20.80 94.00 0.00
0.00 288.421 -32.89373 35.30 10 10 1.70 22.20 94.00 0.00
0.00 288.526 -32.89373 39.40 10 10 1.50 23.40 98.00 0.00
0.00 288.632 -32.89373 43.80 10 10 1.30 24.30 87.00 0.00
0.00 288.737 -32.89373 48.30 10 10 1.20 25.00 85.00 0.00
0.00 288.842 -32.89373 52.90 10 10 1.10 25.20 93.00 0.00
0.00 288.947 -32.89373 57.50 10 10 1.00 25.10 98.00 0.00
0.00 289.053 -32.89373 62.10 10 10 1.00 24.60 92.00 0.00
0.00 287.158 -32.98365 7.40 10 10 6.10 5.00 87.00 0.57
0.00 287.263 -32.98365 8.30 10 10 5.60 6.20 96.00 0.65
0.00 287.368 -32.98365 9.50 10 10 5.30 7.40 95.00 1.28
0.00 287.474 -32.98365 10.90 10 10 4.90 8.70 100.00 0.69
0.00 287.579 -32.98365 12.50 10 10 4.50 10.10 88.00 1.55
0.00 287.684 -32.98365 14.40 10 10 4.20 11.60 99.00 4.81
0.00 287.789 -32.98365 16.50 10 10 3.90 13.10 96.00 3.14
0.00 287.895 -32.98365 19.00 10 10 3.50 14.60 90.00 1.33
0.00 288 -32.98365 21.70 10 10 3.20 16.20 89.00 1.79
0.00 288.105 -32.98365 24.60 10 10 2.90 17.80 86.00 1.35
0.00 288.211 -32.98365 27.90 10 10 2.70 19.30 99.00 0.00
0.00 288.316 -32.98365 31.50 10 10 2.40 20.80 95.00 0.00
0.00 288.421 -32.98365 35.40 10 10 2.20 22.20 86.00 0.00
0.00 288.526 -32.98365 39.50 10 10 2.00 23.40 89.00 0.00
0.00 288.632 -32.98365 43.90 10 10 1.90 24.30 93.00 0.00
0.00 288.737 -32.98365 48.40 10 10 1.80 25.00 97.00 0.00
0.00 288.842 -32.98365 53.00 10 10 1.70 25.20 90.00 0.00
0.00 288.947 -32.98365 57.60 10 10 1.70 25.10 85.00 0.00
0.00 289.053 -32.98365 62.20 10 10 1.70 24.60 99.00 0.00
0.00 287.158 -33.07357 7.50 10 10 7.30 5.10 99.00 0.51
0.00 287.263 -33.07357 8.50 10 10 6.80 6.30 93.00 0.66
0.00 287.368 -33.07357 9.60 10 10 6.30 7.50 87.00 0.93
0.00 287.474 -33.07357 11.00 10 10 5.90 8.80 94.00 0.96
0.00 287.579 -33.07357 12.70 10 10 5.50 10.20 99.00 1.90
0.00 287.684 -33.07357 14.60 10 10 5.10 11.70 92.00 4.75
0.00 287.789 -33.07357 16.70 10 10 4.70 13.10 87.00 1.87
0.00 287.895 -33.07357 19.10 10 10 4.30 14.70 99.00 1.69
0.00 288 -33.07357 21.80 10 10 4.00 16.20 86.00 2.50
0.00 288.105 -33.07357 24.80 10 10 3.70 17.80 96.00 1.29
0.00 288.211 -33.07357 28.10 10 10 3.40 19.40 97.00 0.00
0.00 288.316 -33.07357 31.70 10 10 3.10 20.90 96.00 0.00
0.00 288.421 -33.07357 35.60 10 10 2.90 22.20 99.00 0.00
0.00 288.526 -33.07357 39.70 10 10 2.70 23.40 98.00 0.00
0.00 288.632 -33.07357 44.10 10 10 2.60 24.40 86.00 0.00
0.00 288.737 -33.07357 48.60 10 10 2.50 25.00 100.00 0.00
0.00 288.842 -33.07357 53.20 10 10 2.50 25.20 89.00 0.00
0.00 288.947 -33.07357 57.80 10 10 2.50 25.10 96.00 0.00
0.00 289.053 -33.07357 62.30 10 10 2.50 24.60 96.00 0.00
0.00 287.158 -33.16349 7.60 10 10 8.60 5.30 92.00 0.96
0.00 287.263 -33.16349 8.60 10 10 8.10 6.40 89.00 0.74
0.00 287.368 -33.16349 9.80 10 10 7.60 7.60 94.00 0.96
0.00 287.474 -33.16349 11.20 10 10 7.10 9.00 91.00 1.15
0.00 287.579 -33.16349 12.90 10 10 6.60 10.30 97.00 2.37
0.00 287.684 -33.16349 14.80 10 10 6.10 11.80 88.00 2.55
0.00 287.789 -33.16349 16.90 10 10 5.70 13.20 99.00 2.65
0.00 287.895 -33.16349 19.40 10 10 5.30 14.70 96.00 2.00
0.00 288 -33.16349 22.10 10 10 4.90 16.30 89.00 2.34
0.00 288.105 -33.16349 25.00 10 10 4.60 17.80 88.00 2.24
0.00 288.211 -33.16349 28.40 10 10 4.20 19.40 100.00 0.00
0.00 288.316 -33.16349 31.90 10 10 4.00 20.90 92.00 0.00
0.00 288.421 -33.16349 35.80 10 10 3.80 22.30 96.00 0.00
0.00 288.526 -33.16349 39.90 10 10 3.60 23.50 100.00 0.00
0.00 288.632 -33.16349 44.30 10 10 3.50 24.40 92.00 0.00
0.00 288.737 -33.16349 48.80 10 10 3.40 25.00 97.00 0.00
0.00 288.842 -33.16349 53.40 10 10 3.40 25.30 85.00 0.00
0.00 288.947 -33.16349 58.00 10 10 3.40 25.10 99.00 0.00
0.00 289.053 -33.16349 62.60 10 10 3.50 24.60 96.00 0.00
0.00 287.158 -33.25341 7.70 10 10 10.00 5.40 91.00 0.69
0.00 287.263 -33.25341 8.80 10 10 9.40 6.60 96.00 0.68
0.00 287.368 -33.25341 10.00 10 10 8.90 7.80 85.00 1.07
0.00 287.474 -33.25341 11.40 10 10 8.30 9.10 89.00 1.02
0.00 287.579 -33.25341 13.10 10 10 7.80 10.50 99.00 1.95
0.00 287.684 -33.25341 15.00 10 10 7.30 11.90 85.00 2.38
0.00 287.789 -33.25341 17.20 10 10 6.90 13.30 89.00 2.80
0.00 287.895 -33.25341 19.60 10 10 6.40 14.80 93.00 2.06
0.00 288 -33.25341 22.30 10 10 6.00 16.40 85.00 1.84
0.00 288.105 -33.25341 25.30 10 10 5.60 17.90 95.00 2.85
0.00 288.211 -33.25341 28.70 10 10 5.30 19.50 89.00 0.00
0.00 288.316 -33.25341 32.20 10 10 5.00 21.00 100.00 0.00
0.00 288.421 -33.25341 36.10 10 10 4.80 22.40 89.00 0.00
0.00 288.526 -33.25341 40.20 10 10 4.60 23.50 87.00 0.00
0.00 288.632 -33.25341 44.60 10 10 4.50 24.50 90.00 0.00
0.00 288.737 -33.25341 49.10 10 10 4.40 25.10 97.00 0.00
0.00 288.842 -33.25341 53.70 10 10 4.40 25.30 90.00 0.00
0.00 288.947 -33.25341 58.30 10 10 4.40 25.20 91.00 0.00
0.00 289.053 -33.25341 62.90 10 10 4.50 24.70 100.00 0.00
0.00 287.158 -33.34332 7.90 10 10 11.50 5.60 99.00 0.42
0.00 287.263 -33.34332 9.00 10 10 10.80 6.70 94.00 0.47
0.00 287.368 -33.34332 10.20 10 10 10.20 8.00 98.00 0.79
0.00 287.474 -33.34332 11.70 10 10 9.70 9.30 98.00 1.21
0.00 287.579 -33.34332 13.40 10 10 9.10 10.60 97.00 1.55
0.00 287.684 -33.34332 15.30 10 10 8.60 12.00 94.00 1.99
0.00 287.789 -33.34332 17.50 10 10 8.10 13.50 86.00 3.63
0.00 287.895 -33.34332 19.90 10 10 7.70 15.00 99.00 2.01
0.00 288 -33.34332 22.70 10 10 7.20 16.50 100.00 2.66
0.00 288.105 -33.34332 25.70 10 10 6.90 18.00 97.00 2.68
0.00 288.211 -33.34332 29.00 10 10 6.50 19.60 95.00 0.00
0.00 288.316 -33.34332 32.60 10 10 6.20 21.10 94.00 0.00
0.00 288.421 -33.34332 36.50 10 10 6.00 22.50 94.00 0.00
0.00 288.526 -33.34332 40.60 10 10 5.80 23.60 88.00 0.00
0.00 288.632 -33.34332 45.00 10 10 5.60 24.60 94.00 0.00
0.00 288.737 -33.34332 49.50 10 10 5.50 25.20 85.00 0.00
0.00 288.842 -33.34332 54.10 10 10 5.50 25.40 97.00 0.00
0.00 288.947 -33.34332 58.70 10 10 5.50 25.20 97.00 0.00
0.00 289.053 -33.34332 63.30 10 10 5.70 24.70 92.00 0.00
0.00 287.158 -33.43324 8.10 10 10 13.00 5.80 91.00 0.37
0.00 287.263 -33.43324 9.20 10 10 12.30 6.90 93.00 0.58
0.00 287.368 -33.43324 10.50 10 10 11.70 8.20 99.00 0.94
0.00 287.474 -33.43324 12.00 10 10 11.10 9.50 98.00 1.17
0.00 287.579 -33.43324 13.70 10 10 10.50 10.80 88.00 1.48
0.00 287.684 -33.43324 15.60 10 10 10.00 12.20 96.00 2.47
0.00 287.789 -33.43324 17.80 10 10 9.50 13.70 90.00 1.47
0.00 287.895 -33.43324 20.30 10 10 9.00 15.20 90.00 1.51
0.00 288 -33.43324 23.10 10 10 8.60 16.70 98.00 2.67
0.00 288.105 -33.43324 26.10 10 10 8.20 18.20 92.00 2.39
0.00 288.211 -33.43324 29.50 10 10 7.80 19.80 89.00 0.00
0.00 288.316 -33.43324 33.10 10 10 7.50 21.30 100.00 0.00
0.00 288.421 -33.43324 37.00 10 10 7.30 22.60 92.00 0.00
0.00 288.526 -33.43324 41.10 10 10 7.00 23.80 91.00 0.00
0.00 288.632 -33.43324 45.50 10 10 6.90 24.70 93.00 0.00
0.00 288.737 -33.43324 50.00 10 10 6.80 25.20 89.00 0.00
0.00 288.842 -33.43324 54.60 10 10 6.70 25.50 89.00 0.00
0.00 288.947 -33.43324 59.20 10 10 6.80 25.30 92.00 0.00
0.00 289.053 -33.43324 63.80 10 10 6.90 24.80 91.00 0.00
0.00 287.158 -33.52316 8.40 10 10 14.50 6.00 95.00 0.66
0.00 287.263 -33.52316 9.50 10 10 13.80 7.20 89.00 0.68
0.00 287.368 -33.52316 10.80 10 10 13.10 8.40 87.00 0.93
0.00 287.474 -33.52316 12.30 10 10 12.50 9.70 88.00 1.05
0.00 287.579 -33.52316 14.10 10 10 11.90 11.10 88.00 2.03
0.00 287.684 -33.52316 16.00 10 10 11.40 12.50 90.00 2.25
0.00 287.789 -33.52316 18.30 10 10 10.90 13.90 87.00 1.01
0.00 287.895 -33.52316 20.80 10 10 10.50 15.40 95.00 1.61
0.00 288 -33.52316 23.60 10 10 10.00 16.90 93.00 2.31
0.00 288.105 -33.52316 26.60 10 10 9.60 18.40 87.00 0.00
0.00 288.211 -33.52316 30.00 10 10 9.30 20.00 91.00 0.00
0.00 288.316 -33.52316 33.60 10 10 8.90 21.40 94.00 0.00
0.00 288.421 -33.52316 37.50 10 10 8.60 22.80 86.00 0.00
0.00 288.526 -33.52316 41.70 10 10 8.40 23.90 87.00 0.00
0.00 288.632 -33.52316 46.10 10 10 8.20 24.80 92.00 0.00
0.00 288.737 -33.52316 50.60 10 10 8.10 25.40 97.00 0.00
0.00 288.842 -33.52316 55.20 10 10 8.00 25.50 90.00 0.00
0.00 288.947 -33.52316 59.80 10 10 8.10 25.40 88.00 0.00
0.00 289.053 -33.52316 64.40 10 10 8.20 24.90 87.00 0.00
0.00 287.158 -33.61308 8.70 10 10 15.90 6.30 94.00 0.98
0.00 287.263 -33.61308 9.80 10 10 15.20 7.50 100.00 0.68
0.00 287.368 -33.61308 11.20 10 10 14.50 8.70 95.00 0.69
0.00 287.474 -33.61308 12.70 10 10 13.90 10.00 88.00 1.02
0.00 287.579 -33.61308 14.50 10 10 13.40 11.30 95.00 1.23
0.00 287.684 -33.61308 16.50 10 10 12.80 12.70 99.00 1.38
0.00 287.789 -33.61308 18.80 10 10 12.30 14.20 87.00 1.16
0.00 287.895 -33.61308 21.30 10 10 11.90 15.60 92.00 0.00
0.00 288 -33.61308 24.10 10 10 11.40 17.20 96.00 0.00
0.00 288.105 -33.61308 27.20 10 10 11.00 18.70 90.00 0.00
0.00 288.211 -33.61308 30.60 10 10 10.70 20.20 94.00 0.00
0.00 288.316 -33.61308 34.30 10 10 10.30 21.70 97.00 0.00
0.00 288.421 -33.61308 38.20 10 10 10.00 23.00 91.00 0.00
0.00 288.526 -33.61308 42.40 10 10 9.80 24.10 89.00 0.00
0.00 288.632 -33.61308 46.80 10 10 9.60 25.00 86.00 0.00
0.00 288.737 -33.61308 51.40 10 10 9.40 25.50 96.00 0.00
0.00 288.842 -33.61308 56.00 10 10 9.40 25.60 97.00 0.00
0.00 288.947 -33.61308 60.60 10 10 9.40 25.50 99.00 0.00
0.00 289.053 -33.61308 65.10 10 10 9.60 25.00 97.00 0.00
0.00 287.158 -33.70300 9.00 10 10 17.30 6.60 96.00 0.00
0.00 287.263 -33.70300 10.20 10 10 16.60 7.80 89.00 0.00
0.00 287.368 -33.70300 11.60 10 10 15.90 9.00 86.00 0.00
0.00 287.474 -33.70300 13.20 10 10 15.30 10.30 93.00 0.00
0.00 287.579 -33.70300 15.00 10 10 14.70 11.70 95.00 0.00
0.00 287.684 -33.70300 17.10 10 10 14.20 13.00 92.00 0.00
0.00 287.789 -33.70300 19.40 10 10 13.70 14.50 92.00 0.00
0.00 287.895 -33.70300 22.00 10 10 13.20 16.00 90.00 0.00
0.00 288 -33.70300 24.80 10 10 12.80 17.50 100.00 0.00
0.00 288.105 -33.70300 27.90 10 10 12.40 19.00 87.00 0.00
0.00 288.211 -33.70300 31.40 10 10 12.00 20.50 95.00 0.00
0.00 288.316 -33.70300 35.10 10 10 11.70 22.00 92.00 0.00
0.00 288.421 -33.70300 39.00 10 10 11.40 23.20 92.00 0.00
0.00 288.526 -33.70300 43.20 10 10 11.10 24.30 91.00 0.00
0.00 288.632 -33.70300 47.70 10 10 10.90 25.10 89.00 0.00
0.00 288.737 -33.70300 52.20 10 10 10.70 25.60 98.00 0.00
0.00 288.842 -33.70300 56.80 10 10 10.70 25.80 85.00 0.00
0.00 288.947 -33.70300 61.40 10 10 10.70 25.60 85.00 0.00
0.00 287.158 -33.79292 9.40 10 10 18.60 7.00 96.00 0.00
0.00 287.263 -33.79292 10.60 10 10 17.90 8.10 90.00 0.00
0.00 287.368 -33.79292 12.00 10 10 17.20 9.40 99.00 0.00
0.00 287.474 -33.79292 13.70 10 10 16.60 10.70 99.00 0.00
0.00 287.579 -33.79292 15.50 10 10 16.00 12.00 86.00 0.00
0.00 287.684 -33.79292 17.70 10 10 15.50 13.40 97.00 0.00
0.00 287.789 -33.79292 20.00 10 10 15.00 14.80 100.00 0.00
0.00 287.895 -33.79292 22.60 10 10 14.50 16.30 93.00 0.00
0.00 288 -33.79292 25.50 10 10 14.10 17.80 91.00 0.00
0.00 288.105 -33.79292 28.70 10 10 13.70 19.40 88.00 0.00
0.00 288.211 -33.79292 32.20 10 10 13.30 20.90 92.00 0.00
0.00 288.316 -33.79292 35.90 10 10 13.00 22.30 93.00 0.00
0.00 288.421 -33.79292 39.90 10 10 12.70 23.50 93.00 0.00
0.00 288.526 -33.79292 44.20 10 10 12.40 24.50 91.00 0.00
0.00 288.632 -33.79292 48.60 10 10 12.20 25.30 87.00 0.00
0.00 288.737 -33.79292 53.20 10 10 12.00 25.80 86.00 0.00
0.00 288.842 -33.79292 57.70 10 10 12.00 25.90 86.00 0.00
0.00 288.947 -33.79292 62.30 10 10 12.00 25.70 93.00 0.00
0.00 287.053 -33.88283 8.70 10 10 20.60 6.20 98.00 0.00
0.00 287.158 -33.88283 9.80 10 10 19.80 7.30 100.00 0.00
0.00 287.263 -33.88283 11.10 10 10 19.00 8.50 100.00 0.00
0.00 287.368 -33.88283 12.50 10 10 18.40 9.70 87.00 0.00
0.00 287.474 -33.88283 14.20 10 10 17.70 11.10 93.00 0.00
0.00 287.579 -33.88283 16.20 10 10 17.10 12.40 91.00 0.00
0.00 287.684 -33.88283 18.30 10 10 16.60 13.80 97.00 0.00
0.00 287.789 -33.88283 20.70 10 10 16.10 15.20 98.00 0.00
0.00 287.895 -33.88283 23.40 10 10 15.70 16.70 96.00 0.00
0.00 288 -33.88283 26.40 10 10 15.20 18.20 87.00 0.00
0.00 288.105 -33.88283 29.60 10 10 14.80 19.70 89.00 0.00
0.00 288.211 -33.88283 33.10 10 10 14.50 21.20 97.00 0.00
0.00 288.316 -33.88283 36.90 10 10 14.10 22.60 98.00 0.00
0.00 288.421 -33.88283 40.90 10 10 13.80 23.80 95.00 0.00
0.00 288.526 -33.88283 45.20 10 10 13.60 24.80 98.00 0.00
0.00 288.632 -33.88283 49.70 10 10 13.30 25.50 97.00 0.00
0.00 288.737 -33.88283 54.20 10 10 13.20 25.90 97.00 0.00
0.00 288.842 -33.88283 58.80 10 10 13.20 26.00 95.00 0.00
0.00 288.947 -33.88283 63.40 10 10 13.20 25.80 91.00 0.00
0.00 287.053 -33.97275 9.10 10 10 21.60 6.60 95.00 0.00
0.00 287.158 -33.97275 10.30 10 10 20.80 7.70 88.00 0.00
0.00 287.263 -33.97275 11.60 10 10 20.10 8.90 86.00 0.00
0.00 287.368 -33.97275 13.10 10 10 19.40 10.20 92.00 0.00
0.00 287.474 -33.97275 14.90 10 10 18.80 11.50 90.00 0.00
0.00 287.579 -33.97275 16.80 10 10 18.20 12.80 95.00 0.00
0.00 287.684 -33.97275 19.10 10 10 17.60 14.20 89.00 0.00
0.00 287.789 -33.97275 21.50 10 10 17.10 15.70 88.00 0.00
0.00 287.895 -33.97275 24.30 10 10 16.70 17.10 88.00 0.00
0.00 288 -33.97275 27.30 10 10 16.30 18.70 98.00 0.00
0.00 288.105 -33.97275 30.50 10 10 15.90 20.10 97.00 0.00
0.00 288.211 -33.97275 34.10 10 10 15.50 21.60 96.00 0.00
0.00 288.316 -33.97275 38.00 10 10 15.20 22.90 93.00 0.00
0.00 288.421 -33.97275 42.00 10 10 14.90 24.10 97.00 0.00
0.00 288.526 -33.97275 46.30 10 10 14.60 25.00 100.00 0.00
0.00 288.632 -33.97275 50.80 10 10 14.40 25.70 98.00 0.00
0.00 288.737 -33.97275 55.40 10 10 14.30 26.10 91.00 0.00
0.00 288.842 -33.97275 60.00 10 10 14.30 26.10 85.00 0.00
0.00 288.947 -33.97275 64.50 10 10 14.40 25.90 99.00 0.00
0.00 286.947 -34.06267 8.60 10 10 23.30 6.00 85.00 0.00
0.00 287.053 -34.06267 9.60 10 10 22.50 7.00 85.00 0.00
0.00 287.158 -34.06267 10.80 10 10 21.70 8.10 93.00 0.00
0.00 287.263 -34.06267 12.10 10 10 21.00 9.30 93.00 0.00
0.00 287.368 -34.06267 13.70 10 10 20.30 10.60 93.00 0.00
0.00 287.474 -34.06267 15.50 10 10 19.70 11.90 92.00 0.00
0.00 287.579 -34.06267 17.60 10 10 19.10 13.20 99.00 0.00
0.00 287.684 -34.06267 19.90 10 10 18.50 14.60 87.00 0.00
0.00 287.789 -34.06267 22.40 10 10 18.00 16.10 95.00 0.00
0.00 287.895 -34.06267 25.20 10 10 17.60 17.60 97.00 0.00
0.00 288 -34.06267 28.30 10 10 17.20 19.10 100.00 0.00
0.00 288.105 -34.06267 31.60 10 10 16.80 20.60 93.00 0.00
0.00 288.211 -34.06267 35.20 10 10 16.40 22.00 85.00 0.00
0.00 288.316 -34.06267 39.10 10 10 16.10 23.30 94.00 0.00
0.00 288.421 -34.06267 43.20 10 10 15.80 24.40 85.00 0.00
0.00 288.526 -34.06267 47.50 10 10 15.60 25.30 89.00 0.00
0.00 288.632 -34.06267 52.10 10 10 15.40 25.90 88.00 0.00
0.00 288.737 -34.06267 56.60 10 10 15.30 26.20 99.00 0.00
0.00 288.842 -34.06267 61.20 10 10 15.30 26.20 93.00 0.00
0.00 288.947 -34.06267 65.80 10 10 15.40 26.00 89.00 0.00
0.00 286.947 -34.15259 9.00 10 10 24.00 6.40 89.00 0.00
0.00 287.053 -34.15259 10.10 10 10 23.20 7.40 91.00 0.00
0.00 287.158 -34.15259 11.30 10 10 22.40 8.60 94.00 0.00
0.00 287.263 -34.15259 12.80 10 10 21.70 9.80 95.00 0.00
0.00 287.368 -34.15259 14.40 10 10 21.10 11.00 93.00 0.00
0.00 287.474 -34.15259 16.30 10 10 20.40 12.30 90.00 0.00
0.00 287.579 -34.15259 18.40 10 10 19.90 13.70 88.00 0.00
0.00 287.684 -34.15259 20.70 10 10 19.30 15.10 90.00 0.00
0.00 287.789 -34.15259 23.30 10 10 18.80 16.60 90.00 0.00
0.00 287.895 -34.15259 26.20 10 10 18.40 18.10 93.00 0.00
0.00 288 -34.15259 29.30 10 10 17.90 19.50 96.00 0.00
0.00 288.105 -34.15259 32.70 10 10 17.50 21.00 86.00 0.00
0.00 288.211 -34.15259 36.40 10 10 17.20 22.40 90.00 0.00
0.00 288.316 -34.15259 40.30 10 10 16.90 23.60 96.00 0.00
0.00 288.421 -34.15259 44.50 10 10 16.60 24.70 89.00 0.00
0.00 288.526 -34.15259 48.80 10 10 16.40 25.50 99.00 0.00
